0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-12.66706326413746,-12.068086851850044,-12.020511034837785,-12.985725369596741,-13.682170231823985,-12.81010723955303,-13.610086280866714,-12.054025772686861,-12.58741697430219,-13.315001722253056,-14.774782233653193,-13.521649141254152,-13.440748333792673,-12.928559713096586,-15.024964655966038,-15.005281356057377,-14.071006909901678,-15.31047746298302,-15.472947531872169,-15.259427258083585,-14.72147058019865
-12.967199290003682,-12.303402354442145,-12.282564997635983,-13.3582865859339,-14.07487925004749,-13.080410395876527,-13.88964222615013,-12.243307389609322,-12.853407511744642,-13.54267326559386,-14.978989084758936,-13.90672036167332,-13.55678073145831,-13.080345372226985,-15.184706328178509,-15.256839756569217,-14.266203994990038,-15.481864181119999,-15.745111805104216,-15.547658815587672,-14.975828325324294
-13.25641477201897,-12.551027780682206,-12.522825341614167,-13.725507743591443,-14.452399796101401,-13.354662120781937,-14.171010829480446,-12.446266695093856,-13.110726850757139,-13.756943951316282,-15.180471038565829,-14.291512991947444,-13.69904332798965,-13.231089854502542,-15.340621251325828,-15.50070158418291,-14.461684808559898,-15.648581111877798,-16.015154094391153,-15.828672376737622,-15.226364028413457
-13.531705923959674,-12.79394389451804,-12.739036378791623,-14.0828627120858,-14.810824772861093,-13.61711150134528,-14.451644435797943,-12.665611803201292,-13.35990251161347,-13.963319106724349,-15.376469638137863,-14.669378190180343,-13.867071054736602,-13.387616450763003,-15.490766564749975,-15.738967066459345,-14.66182633771681,-15.807641632834498,-16.278354495495094,-16.09886393800036,-15.467392323978183
-13.791214595429734,-13.033631343762622,-12.93805917504216,-14.42562768993438,-15.147683701369704,-13.859532628818084,-14.728864226353325,-12.903953355803514,-13.603236369733583,-14.167064639718587,-15.564470748539518,-15.03551712977887,-14.0577112846467,-13.561452890504443,-15.633494471123997,-15.97345636083354,-14.87010341744189,-15.956524551391587,-16.530464546277226,-16.355141678439296,-15.694173343373505
-14.033624467833274,-13.279579873949498,-13.135220311492526,-14.749833677401051,-15.46097036476899,-14.07998152777857,-14.999716304814426,-13.163337625026934,-13.834996440089366,-14.368417329991537,-15.742654937889435,-15.386221800863424,-14.271155205034031,-13.763866635823659,-15.766880989270954,-16.20144066865785,-15.08491955867741,-16.093105811152025,-16.76783695690134,-16.594481962068865,-15.902956714741386
-14.257688732909715,-13.535847757682149,-13.342862763558777,-15.0525200309428,-15.749020183371986,-14.276448095484714,-15.260241049273626,-13.440449817493747,-14.047491362652472,-14.565561265276529,-15.909935953268256,-15.717259077534324,-14.509933399879149,-13.990897727127251,-15.888885170672665,-16.41667582102767,-15.300578235480495,-16.215603610733748,-16.987495504079092,-16.813680974124146,-16.091099736002086
-14.46241890219408,-13.802265886777377,-13.56208092651331,-15.33127792068754,-16.010209369855964,-14.447728286304727,-15.50624555068667,-13.730953923288677,-14.235933189135137,-14.757162976110399,-16.065268459188413,-16.024529850726307,-14.762525530954456,-14.230343404340248,-15.99768405861387,-16.613083734394884,-15.510963106919279,-16.322534710124547,-17.186993728591318,-17.0097038053226,-16.25635898654941
-14.645976161363448,-14.07768884675491,-13.7866595052414,-15.583448145478473,-16.24285064633839,-14.590531016691655,-15.734197607852517,-14.023972913997667,-14.393381859743455,-14.94241986479023,-16.20724734902329,-16.304430938493958,-15.012913355492314,-14.472397137010606,-16.091653359801594,-16.78601707091167,-15.709445858715657,-16.412679981021906,-17.364310225974357,-17.18028205394497,-16.397151480225816
-14.806342327514981,-14.356606508332785,-14.013322938522373,-15.806654996258342,-16.445548174856473,-14.706718440614312,-15.940760512310975,-14.30540438293207,-14.509009249864013,-15.122114803345688,-16.333604626916493,-16.55418843797538,-15.248101978326192,-14.709662726855509,-16.169346971051304,-16.932523745184874,-15.889716739535602,-16.485057583144037,-17.517771519839233,-17.323760766641055,-16.512600426903617
-14.941781101645415,-14.630906099497224,-14.245730367303219,-15.999003256852992,-16.61715123478289,-14.800916978562553,-16.123079066830584,-14.564622146361605,-14.571236540243206,-15.298245894397652,-16.44153427749288,-16.771692820563953,-15.460177108014726,-14.936125344418913,-16.229480997555935,-17.050661402119363,-16.046830783637137,-16.538902468884853,-17.645995296841964,-17.438295394040527,-16.601921912266548
-15.050798637916705,-14.892796521307144,-14.48393785072142,-16.158983784890957,-16.756708913241436,-14.876364254709543,-16.27904091040441,-14.795677452081902,-14.57217059796335,-15.470181490420858,-16.528505452229762,-16.955351123197204,-15.645428499071324,-15.147550065302623,-16.270921626329784,-17.13940798366994,-16.177336337218005,-16.573651210111485,-17.747848786085015,-17.522176412267836,-16.664055435983954
-15.132112693042984,-15.137064460923291,-14.721314819968494,-16.28540547087057,-16.86343834647631,-14.935050630755539,-16.407163052224192,-14.99572669948265,-14.513050483842507,-15.635011339319979,-16.59231786280037,-17.103985197469957,-15.803445232364629,-15.341250783107219,-16.29267636942686,-17.198912717937937,-16.279170619316616,-16.588931400377255,-17.82241856900445,-17.573712364630655,-16.697932504107655
-15.184630665711508,-15.359613680363479,-14.945457170814274,-16.37734785096883,-16.936702647102884,-14.98046547784659,-16.506500496675958,-15.161414947874672,-14.403565225930482,-15.787799611822201,-16.63107427747473,-17.216761518996787,-15.934967286480406,-15.513908712015649,-16.293888336315614,-17.23004705202656,-16.351038755347155,-16.58443425238796,-17.86898921763621,-17.59170249844076,-16.702946290535124
-15.207434716361918,-15.557629237199688,-15.141137460759097,-16.434128696404866,-16.975995999249943,-15.01496351505348,-16.576581124921617,-15.289075189113097,-14.258868400628097,-15.922996429234857,-16.64316182240938,-17.293143148764702,-16.039604358735012,-15.661781565997318,-16.273833334744058,-17.23362283079796,-16.392637636627054,-16.55937579255039,-17.887028985081546,-17.575551770164218,-16.678959437203385
-15.199772791958605,-15.729046695470167,-15.302248023686145,-16.455282903021093,-16.98093431882658,-15.038074356613308,-16.61736063375036,-15.376334171977264,-14.100637572575993,-16.036035582149367,-16.627241229131112,-17.332857788292934,-16.114468030806968,-15.780780699714574,-16.231919741245807,-17.210877612240406,-16.403730945952127,-16.51293251198524,-17.876181401636778,-17.52526004483537,-16.625933159975485
-15.16105489210432,-15.8723787710523,-15.430194616394363,-16.440550400067657,-16.95125052544909,-15.048532385861693,-16.62903780779635,-15.42188537677833,-13.960678942585988,-16.12210884872019,-16.58224363974661,-17.33587811140234,-16.15624088206706,-15.866636875243845,-16.167691233209645,-17.163274556462472,-16.38376444594153,-16.44446799999172,-17.83626213201667,-17.44135206769889,-16.543743452924236
