0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
-inf,-12.579107762364506,-12.081083510827666,-inf,-inf,-12.840990386418023,-13.317288507764502,-11.951593213906111,-12.825635402758229,-13.5223846279051,-inf,-inf,-13.64100103618214,-12.988130786616873,-inf,-15.573660157111366,-13.822747557596012,-inf,-inf,-inf,-14.30995737845356
-inf,-12.648100633851458,-12.098783087927067,-13.201355687449537,-inf,-13.00804447108119,-13.317288507764502,-12.308268157844843,-13.007956959552182,-14.438675359779253,-inf,-13.139070368485923,-13.64100103618214,-inf,-inf,-inf,-13.822747557596012,-inf,-inf,-15.424926670160751,-14.30995737845356
-inf,-12.802251313678715,-inf,-13.201355687449537,-inf,-14.01964538275967,-13.317288507764502,-12.644740394466057,-13.231100510866392,-14.438675359779253,-13.689964341647036,-14.237682657154034,-13.507469643557616,-12.700448714165091,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-12.579107762364506,-12.597774254046055,-13.201355687449537,-inf,-13.20871516654334,-inf,-12.462418837672102,-12.74559269508469,-14.438675359779253,-inf,-14.237682657154034,-14.200616824117562,-13.393595894725037,-inf,-inf,-13.822747557596012,-inf,-inf,-15.424926670160751,-inf
-inf,-12.648100633851458,-13.033092325303901,-12.102743398781426,-inf,-13.326498202199724,-inf,-12.462418837672102,-13.231100510866392,-13.340063071111144,-inf,-14.237682657154034,-13.977473272803351,-inf,-inf,-inf,-14.110429630047793,-inf,-inf,-15.424926670160751,-14.30995737845356
-inf,-12.514569241226935,-12.063691768115797,-13.201355687449537,-inf,-13.20871516654334,-13.317288507764502,-12.308268157844843,-13.364631903490915,-13.340063071111144,-inf,-inf,-13.507469643557616,-inf,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-15.424926670160751,-inf
-inf,-12.98457287047267,-13.128402505108227,-inf,-inf,-14.30732745521145,-13.317288507764502,-12.308268157844843,-12.912646779747858,-14.438675359779253,-inf,-14.237682657154034,-13.64100103618214,-13.393595894725037,-inf,-14.187365795991475,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-12.722208606005179,-12.486548618935831,-inf,-inf,-13.326498202199724,-inf,-12.308268157844843,-13.231100510866392,-14.438675359779253,-13.689964341647036,-inf,-13.021961827775915,-13.393595894725037,-inf,-15.573660157111366,-13.822747557596012,-inf,-14.481867565090424,-inf,-inf
-inf,-13.341247814411403,-11.91944215927125,-inf,-inf,-13.103354650885514,-inf,-12.308268157844843,-13.701104140112127,-13.340063071111144,-inf,-14.237682657154034,-13.64100103618214,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-13.089933386130497,-12.627627217195737,-inf,-inf,-14.712792563319613,-inf,-12.462418837672102,-13.364631903490915,-13.745528179219308,-inf,-inf,-13.64100103618214,-14.086743075284982,-inf,-15.573660157111366,-13.822747557596012,-inf,-inf,-15.424926670160751,-inf
-inf,-13.089933386130497,-13.179695799495777,-inf,-inf,-inf,-13.317288507764502,-13.561031126340211,-13.007956959552182,-13.185912391283885,-inf,-inf,-14.200616824117562,-12.988130786616873,-inf,-15.573660157111366,-14.515894738155957,-inf,-inf,-inf,-14.30995737845356
-inf,-13.20771642178688,-13.639228128874217,-13.201355687449537,-inf,-14.30732745521145,-14.010435688324447,-14.254178306900156,-12.825635402758229,-13.5223846279051,-inf,-inf,-14.893764004677507,-12.477305162850882,-inf,-14.88051297655142,-14.515894738155957,-inf,-inf,-15.424926670160751,-inf
-inf,-12.648100633851458,-12.756838948675743,-inf,-inf,-inf,-inf,-12.644740394466057,-12.912646779747858,-14.438675359779253,-inf,-inf,-13.795151716009396,-14.086743075284982,-inf,-inf,-14.110429630047793,-inf,-inf,-inf,-inf
-inf,-12.802251313678715,-12.756838948675743,-13.201355687449537,-13.182852460624058,-12.840990386418023,-inf,-12.462418837672102,-13.364631903490915,-13.745528179219308,-inf,-14.237682657154034,-14.488298896569342,-14.086743075284982,-12.630087962999559,-13.964222244677266,-14.110429630047793,-inf,-inf,-15.424926670160751,-inf
-inf,-12.4539446194105,-13.079612340938795,-inf,-inf,-14.01964538275967,-13.317288507764502,-12.308268157844843,-12.74559269508469,-13.745528179219308,-inf,-14.237682657154034,-14.200616824117562,-inf,-inf,-13.964222244677266,-13.263131769660589,-inf,-inf,-inf,-inf
-11.74138287270818,-13.341247814411403,-12.828297912657888,-inf,-inf,-13.00804447108119,-inf,-12.462418837672102,-13.924247691426338,-13.5223846279051,-inf,-13.544535476594088,-14.200616824117562,-12.988130786616873,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-13.341247814411403,-13.079612340938795,-inf,-inf,-13.79650183144546,-14.010435688324447,-12.308268157844843,-13.924247691426338,-14.438675359779253,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-14.110429630047793,-inf,-inf,-15.424926670160751,-inf
-inf,-12.722208606005179,-12.65839887586249,-inf,-inf,-15.405939743879559,-14.010435688324447,-12.462418837672102,-13.924247691426338,-13.745528179219308,-inf,-inf,-14.488298896569342,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-13.341247814411403,-13.416084577560007,-inf,-inf,-13.614180274651504,-inf,-12.867883945780266,-13.518782583318172,-14.03321025167109,-inf,-14.237682657154034,-14.488298896569342,-10.590235513818502,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-12.579107762364506,-12.65839887586249,-inf,-inf,-inf,-14.010435688324447,-12.867883945780266,-13.364631903490915,-15.131822540339199,-inf,-inf,-14.200616824117562,-13.393595894725037,-inf,-14.88051297655142,-14.110429630047793,-inf,-inf,-inf,-inf
-inf,-12.802251313678715,-12.905258953794016,-inf,-inf,-14.30732745521145,-14.010435688324447,-14.254178306900156,-inf,-15.131822540339199,-inf,-inf,-13.795151716009396,-inf,-inf,-14.88051297655142,-15.209041918715902,-inf,-inf,-15.424926670160751,-inf
-inf,-13.20771642178688,-12.69014757417707,-inf,-inf,-14.30732745521145,-inf,-13.561031126340211,-13.924247691426338,-15.131822540339199,-inf,-14.237682657154034,-13.977473272803351,-inf,-inf,-inf,-14.515894738155957,-inf,-inf,-inf,-inf
-inf,-12.98457287047267,-12.988640562733067,-inf,-inf,-13.103354650885514,-14.010435688324447,-13.561031126340211,-14.211929763878118,-14.438675359779253,-inf,-inf,-12.368035360369252,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-14.30995737845356
-inf,-13.49539849423866,-13.079612340938795,-inf,-inf,-15.405939743879559,-inf,-13.155566018232047,-13.701104140112127,-14.03321025167109,-13.689964341647036,-inf,-14.893764004677507,-13.393595894725037,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-14.044693236982381,-13.201355687449537,-13.182852460624058,-inf,-inf,-12.867883945780266,-14.211929763878118,-14.03321025167109,-inf,-inf,-14.488298896569342,-inf,-inf,-inf,-14.515894738155957,-inf,-inf,-15.424926670160751,-inf
-inf,-13.49539849423866,-13.926910201325997,-inf,-inf,-14.01964538275967,-inf,-12.867883945780266,-14.617394871986283,-14.03321025167109,-inf,-14.237682657154034,-14.488298896569342,-14.086743075284982,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-13.20771642178688,-13.485077449046958,-inf,-inf,-13.79650183144546,-inf,-13.155566018232047,-13.518782583318172,-15.131822540339199,-inf,-inf,-14.200616824117562,-inf,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-inf,-inf
-11.74138287270818,-13.49539849423866,-12.540615840206106,-inf,-inf,-13.460029594824247,-inf,-12.867883945780266,-13.924247691426338,-15.131822540339199,-inf,-inf,-14.200616824117562,-14.086743075284982,-inf,-inf,-14.515894738155957,-inf,-inf,-inf,-inf
-11.74138287270818,-13.341247814411403,-13.233763020766052,-13.201355687449537,-inf,-14.01964538275967,-inf,-12.867883945780266,-13.701104140112127,-14.438675359779253,-inf,-inf,-14.200616824117562,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.49539849423866,-12.988640562733067,-inf,-inf,-14.01964538275967,-14.010435688324447,-12.644740394466057,-13.518782583318172,-inf,-13.689964341647036,-inf,-15.586911185237453,-inf,-inf,-inf,-14.515894738155957,-inf,-inf,-inf,-inf
-inf,-13.49539849423866,-13.55918542120068,-inf,-inf,-inf,-inf,-12.867883945780266,-15.310542052546229,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.900863602346826,-15.025522489994108,-inf,-inf,-15.405939743879559,-inf,-13.155566018232047,-13.924247691426338,-13.745528179219308,-inf,-inf,-14.488298896569342,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.900863602346826,-14.332375309434163,-inf,-inf,-15.405939743879559,-inf,-14.254178306900156,-15.310542052546229,-15.131822540339199,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-14.515894738155957,-inf,-inf,-inf,-inf
-inf,-13.341247814411403,-14.178224629606904,-inf,-inf,-inf,-inf,-13.561031126340211,-13.113317475210009,-15.131822540339199,-13.689964341647036,-inf,-15.586911185237453,-14.086743075284982,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-13.677720051032615,-13.033092325303901,-inf,-inf,-14.712792563319613,-14.010435688324447,-14.254178306900156,-13.924247691426338,-inf,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.49539849423866,-13.351546056422436,-inf,-inf,-15.405939743879559,-inf,-inf,-14.211929763878118,-14.438675359779253,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-14.188545674798606,-15.430987598102272,-inf,-inf,-inf,-inf,-14.254178306900156,-inf,-inf,-13.689964341647036,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.677720051032615,-13.55918542120068,-inf,-inf,-15.405939743879559,-inf,-14.254178306900156,-15.310542052546229,-inf,-inf,-inf,-inf,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-16.124134778662217,-inf,-inf,-inf,-inf,-inf,-14.617394871986283,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.188545674798606,-14.737840417542326,-inf,-inf,-14.01964538275967,-inf,-inf,-13.701104140112127,-inf,-inf,-inf,-inf,-13.393595894725037,-inf,-15.573660157111366,-14.515894738155957,-inf,-inf,-15.424926670160751,-14.30995737845356
-inf,-15.287157963466717,-14.332375309434163,-inf,-inf,-13.103354650885514,-inf,-inf,-13.924247691426338,-14.438675359779253,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.677720051032615,-13.079612340938795,-inf,-inf,-inf,-inf,-inf,-15.310542052546229,-14.03321025167109,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-13.900863602346826,-14.737840417542326,-inf,-inf,-15.405939743879559,-inf,-inf,-14.617394871986283,-14.03321025167109,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-13.351546056422436,-inf,-inf,-inf,-inf,-inf,-inf,-14.438675359779253,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-14.332375309434163,-inf,-inf,-inf,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-15.025522489994108,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-14.30995737845356
-inf,-14.188545674798606,-13.55918542120068,-inf,-inf,-13.103354650885514,-inf,-inf,-15.310542052546229,-14.438675359779253,-inf,-inf,-inf,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-inf,-13.639228128874217,-inf,-inf,-inf,-inf,-inf,-inf,-14.438675359779253,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-15.287157963466717,-14.514696866228116,-inf,-inf,-14.30732745521145,-inf,-inf,-inf,-14.438675359779253,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-14.332375309434163,-inf,-inf,-14.712792563319613,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-14.737840417542326,-inf,-inf,-inf,-inf,-14.254178306900156,-inf,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-14.044693236982381,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-13.926910201325997,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-14.086743075284982,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-14.188545674798606,-15.025522489994108,-inf,-inf,-14.712792563319613,-inf,-13.561031126340211,-14.617394871986283,-14.03321025167109,-inf,-inf,-15.586911185237453,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.188545674798606,-14.514696866228116,-inf,-inf,-14.712792563319613,-inf,-inf,-inf,-14.438675359779253,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-13.82154968566817,-inf,-inf,-14.01964538275967,-inf,-13.155566018232047,-inf,-inf,-inf,-inf,-15.586911185237453,-14.086743075284982,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-15.025522489994108,-inf,-inf,-inf,-inf,-14.254178306900156,-14.617394871986283,-14.438675359779253,-inf,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-13.82154968566817,-inf,-inf,-14.712792563319613,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-13.240802197986767,-inf,-inf,-inf
-inf,-15.287157963466717,-14.044693236982381,-inf,-inf,-inf,-inf,-inf,-14.211929763878118,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.188545674798606,-16.124134778662217,-inf,-inf,-14.30732745521145,-inf,-inf,-14.617394871986283,-15.131822540339199,-inf,-inf,-14.893764004677507,-13.393595894725037,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-14.01964538275967,-inf,-inf,-14.617394871986283,-inf,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-15.025522489994108,-inf,-inf,-13.79650183144546,-inf,-14.254178306900156,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-15.405939743879559,-inf,-inf,-14.617394871986283,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-inf,-inf,-inf,-15.405939743879559,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-inf,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-14.086743075284982,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-14.30995737845356
-inf,-inf,-16.124134778662217,-inf,-inf,-13.79650183144546,-inf,-inf,-15.310542052546229,-14.03321025167109,-inf,-inf,-15.586911185237453,-14.086743075284982,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-14.01964538275967,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-14.617394871986283,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-14.737840417542326,-inf,-inf,-15.405939743879559,-inf,-14.254178306900156,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-15.405939743879559,-inf,-inf,-14.617394871986283,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-14.044693236982381,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-15.025522489994108,-inf,-inf,-15.405939743879559,-14.010435688324447,-14.254178306900156,-inf,-15.131822540339199,-inf,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-16.124134778662217,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-14.594010782906771,-14.514696866228116,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-14.88051297655142,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-14.514696866228116,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-15.405939743879559,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-15.025522489994108,-inf,-inf,-13.79650183144546,-inf,-14.254178306900156,-14.617394871986283,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-inf,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-14.010435688324447,-inf,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-14.712792563319613,-14.010435688324447,-inf,-14.617394871986283,-inf,-inf,-inf,-inf,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-14.594010782906771,-inf,-inf,-inf,-13.460029594824247,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-15.430987598102272,-inf,-inf,-14.712792563319613,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-15.405939743879559,-inf,-inf,-10.267116935626982,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-15.025522489994108,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-15.424926670160751,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-14.712792563319613,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-14.737840417542326,-inf,-inf,-15.405939743879559,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-15.405939743879559,-inf,-13.561031126340211,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-14.332375309434163,-inf,-inf,-14.712792563319613,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-14.712792563319613,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-14.737840417542326,-inf,-inf,-inf,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-inf,-inf,-inf,-14.617394871986283,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-14.30732745521145,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-inf,-inf,-inf,-13.20871516654334,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-14.88051297655142,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-15.025522489994108,-inf,-inf,-14.712792563319613,-inf,-inf,-15.310542052546229,-15.131822540339199,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-15.025522489994108,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-inf,-inf,-inf,-13.924247691426338,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-14.712792563319613,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-15.573660157111366,-15.209041918715902,-inf,-inf,-15.424926670160751,-inf
-inf,-15.287157963466717,-15.430987598102272,-inf,-inf,-15.405939743879559,-14.010435688324447,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-14.30995737845356
-inf,-15.287157963466717,-16.124134778662217,-inf,-inf,-inf,-inf,-14.254178306900156,-inf,-15.131822540339199,-inf,-14.237682657154034,-15.586911185237453,-inf,-inf,-inf,-14.110429630047793,-inf,-inf,-15.424926670160751,-inf
-inf,-15.287157963466717,-14.332375309434163,-inf,-inf,-14.30732745521145,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-16.124134778662217,-inf,-inf,-14.01964538275967,-inf,-14.254178306900156,-inf,-inf,-13.689964341647036,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-14.515894738155957,-inf,-14.481867565090424,-15.424926670160751,-14.30995737845356
-inf,-inf,-15.025522489994108,-inf,-inf,-inf,-inf,-13.561031126340211,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-14.332375309434163,-inf,-inf,-inf,-inf,-13.561031126340211,-inf,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-14.515894738155957,-inf,-inf,-inf,-inf
-inf,-15.287157963466717,-15.430987598102272,-inf,-inf,-14.712792563319613,-inf,-14.254178306900156,-15.310542052546229,-15.131822540339199,-inf,-inf,-inf,-inf,-inf,-inf,-14.515894738155957,-inf,-inf,-inf,-inf
-inf,-inf,-15.025522489994108,-inf,-inf,-14.30732745521145,-inf,-14.254178306900156,-14.617394871986283,-14.438675359779253,-inf,-inf,-inf,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-13.616810197893615
-inf,-15.287157963466717,-16.124134778662217,-inf,-inf,-inf,-inf,-inf,-15.310542052546229,-inf,-inf,-14.237682657154034,-15.586911185237453,-inf,-inf,-15.573660157111366,-14.110429630047793,-inf,-inf,-inf,-14.30995737845356
-inf,-inf,-14.737840417542326,-inf,-inf,-14.30732745521145,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-15.586911185237453,-inf,-inf,-15.573660157111366,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-14.30732745521145,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-14.30995737845356
-inf,-inf,-15.025522489994108,-inf,-inf,-15.405939743879559,-inf,-inf,-inf,-15.131822540339199,-inf,-inf,-15.586911185237453,-inf,-inf,-inf,-inf,-inf,-inf,-15.424926670160751,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-14.712792563319613,-inf,-13.155566018232047,-inf,-15.131822540339199,-inf,-inf,-inf,-14.086743075284982,-inf,-15.573660157111366,-14.515894738155957,-inf,-inf,-14.731779489600806,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-14.712792563319613,-inf,-inf,-15.310542052546229,-15.131822540339199,-inf,-inf,-14.893764004677507,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-13.79650183144546,-inf,-14.254178306900156,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.209041918715902,-inf,-inf,-14.326314381492642,-inf
-inf,-inf,-16.124134778662217,-inf,-inf,-inf,-inf,-13.155566018232047,-15.310542052546229,-15.131822540339199,-13.689964341647036,-inf,-14.893764004677507,-inf,-inf,-14.475047868443257,-15.209041918715902,-inf,-inf,-inf,-inf
-inf,-inf,-15.430987598102272,-inf,-inf,-14.712792563319613,-inf,-inf,-15.310542052546229,-inf,-inf,-inf,-inf,-14.086743075284982,-inf,-inf,-14.515894738155957,-inf,-inf,-15.424926670160751,-14.30995737845356
